gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
Male,0,No,Yes,30,No,Two year,23.686773762563142,719.5349071684204,Yes
Female,0,Yes,Yes,32,DSL,Month-to-month,59.031049451207224,1906.698328356701,No
Female,0,No,No,69,Fiber optic,Month-to-month,84.78892779946844,5852.537301856154,No
Female,0,Yes,Yes,11,DSL,Month-to-month,65.02991114883483,702.4293653577349,Yes
Female,1,Yes,No,26,DSL,Month-to-month,50.2640973910388,1341.3344184886614,Yes
Female,0,Yes,Yes,26,Fiber optic,Month-to-month,108.61752105566217,2832.3095265630377,Yes
Male,0,Yes,Yes,17,Fiber optic,Month-to-month,95.25770474255917,1593.295509463866,No
Male,1,Yes,No,44,Fiber optic,One year,74.3152441730555,3294.2713003447598,No
Male,0,Yes,Yes,23,Fiber optic,Month-to-month,101.34994476159788,2342.742279115733,Yes
Female,0,No,Yes,25,No,Month-to-month,29.231087594968933,714.6856449093233,No
Male,0,Yes,No,37,DSL,Month-to-month,53.54389416826691,1962.0374247011723,No
Male,1,,Yes,65,Fiber optic,One year,70.55785391945106,4566.357235847739,Yes
Female,0,No,No,2,Fiber optic,Month-to-month,80.03507710871862,189.66395547996427,Yes
Female,0,Yes,Yes,32,No,One year,25.142738222058814,819.3043270728706,No
Female,0,No,No,55,Fiber optic,Month-to-month,79.99570168966487,4423.66931144405,Yes
Male,1,Yes,Yes,50,No,Month-to-month,29.437278023491945,1476.9763530225619,No
Male,0,Yes,Yes,65,DSL,Month-to-month,68.49299575705027,4435.005939171929,No
Female,0,Yes,No,32,Fiber optic,Two year,,3589.7698394371123,No
Female,1,No,No,37,Fiber optic,Month-to-month,102.34913093418743,3813.746561759163,No
Male,0,Yes,No,13,Fiber optic,Month-to-month,104.45046106274063,1369.0117175947514,Yes
Male,0,No,Yes,54,Fiber optic,One year,100.42209326152621,5416.150699204252,No
Female,0,Yes,Yes,3,DSL,Month-to-month,79.41944230450815,238.79218738696835,No
Female,0,No,No,42,DSL,One year,50.440022763196325,2143.4331472052427,No
Male,1,Yes,No,40,DSL,Two year,50.650347220510334,2040.093500169607,Yes
Female,0,No,No,66,No,Two year,18.158341035546492,1196.1437852793306,No
Male,0,No,No,60,Fiber optic,Month-to-month,94.28421629347662,5655.896741807537,Yes
Male,0,No,No,11,DSL,Month-to-month,43.84646814523688,467.54838015826874,Yes
Male,0,No,No,1,No,Two year,21.753664922452593,22.332509381452226,No
Male,1,No,Yes,26,DSL,Month-to-month,59.30723715085566,1534.7917996404356,Yes
Female,0,Yes,Yes,42,Fiber optic,Month-to-month,117.87978079650087,4949.697378606813,No
Female,0,Yes,Yes,62,DSL,Month-to-month,78.5525197536067,4856.717158762963,Yes
Male,0,Yes,No,61,No,Month-to-month,33.593505853413895,2015.7106406389014,No
Male,1,Yes,Yes,62,Fiber optic,Two year,89.46250807878425,5570.520489381421,No
Male,0,Yes,Yes,12,DSL,One year,74.60645093506184,909.6054087494674,Yes
Male,0,Yes,Yes,27,Fiber optic,Month-to-month,113.77279009538202,3065.2285281385875,Yes
Male,0,Yes,No,67,,Two year,76.40789523186208,5111.283714382992,No
Female,0,No,No,28,DSL,Month-to-month,65.60100192860853,1802.109402465788,No
Female,0,Yes,No,66,DSL,Two year,48.071711824315216,3199.3799365890563,No
Female,0,No,No,28,DSL,Month-to-month,43.64323091082727,1253.3592135399228,Yes
Female,0,Yes,Yes,21,No,Month-to-month,37.869387601003254,793.0574335439303,Yes
Male,0,No,Yes,7,Fiber optic,Month-to-month,72.77730540608015,517.6106914972007,No
Male,0,No,No,14,DSL,Month-to-month,51.83560237751979,700.9808940459957,No
Male,1,Yes,Yes,39,DSL,Month-to-month,59.478470681509485,2321.8003234358157,No
Male,0,Yes,No,62,DSL,Month-to-month,,2517.30215939496,No
Male,1,Yes,No,12,DSL,Two year,76.27649034712975,898.2044805994196,Yes
Female,0,,No,38,Fiber optic,Two year,84.35604974361175,3198.314963895243,No
Male,0,No,No,58,DSL,One year,41.14019195682301,2375.5239431587215,No
Female,1,No,Yes,56,Fiber optic,Two year,119.67949986132592,6698.845334348539,Yes
Female,0,Yes,Yes,39,Fiber optic,Two year,85.56965904087576,3363.6328608622393,No
Female,0,Yes,No,4,DSL,One year,75.07059629941492,247.4831783180159,Yes
Female,1,Yes,No,48,No,Month-to-month,26.336861348022023,1250.8376040617607,No
Male,0,Yes,No,7,DSL,Two year,66.52503604219996,481.46926696835783,No
Female,0,No,No,60,DSL,One year,49.64360598149419,2983.4843170084982,No
Female,0,Yes,No,40,DSL,Month-to-month,60.11501307908088,2385.1066599480355,No
Female,0,Yes,Yes,8,DSL,Month-to-month,50.30604769700108,455.07840880885476,Yes
Male,0,Yes,No,58,DSL,Month-to-month,78.04335525060415,4593.923238876509,No
Male,0,Yes,No,57,DSL,Two year,42.43781649664985,2418.567887668299,No
Male,0,No,No,35,No,One year,21.866848187621187,740.5536741598652,No
Female,0,Yes,Yes,13,Fiber optic,Two year,114.65544382749394,1484.2428330905907,Yes
Female,0,No,Yes,39,Fiber optic,One year,94.00179787536419,3637.887115713808,No
Male,0,No,No,21,Fiber optic,Month-to-month,100.0042055952085,2110.1044762565125,No
Female,0,,Yes,47,Fiber optic,One year,102.58466857478213,4835.8684410344495,No
Male,0,Yes,No,2,DSL,Month-to-month,42.83710047094254,110.30727375898245,Yes
Male,0,No,Yes,44,DSL,Month-to-month,40.709549636343404,1801.205729231225,No
Female,0,No,No,30,DSL,Two year,77.51364206845227,2331.1282497384263,No
Female,0,No,Yes,55,Fiber optic,One year,83.57514226484403,4571.444116055188,No
Female,0,Yes,Yes,40,DSL,Two year,55.21252441742115,2177.9388588453858,No
Female,1,No,Yes,24,DSL,Month-to-month,67.28372682894198,1564.2901156077824,Yes
Male,0,Yes,No,42,DSL,One year,49.45215508290885,,No
Male,0,No,No,28,DSL,Month-to-month,69.32285480670073,1962.6216242907503,No
Male,0,No,No,51,DSL,Month-to-month,58.3296872865308,3003.6059462921735,No
Male,0,Yes,No,22,DSL,Month-to-month,74.26439221149565,1654.7568009681452,Yes
Male,1,,No,8,DSL,One year,51.1416254306193,399.95301346152803,Yes
Female,1,Yes,Yes,14,DSL,Month-to-month,48.15289921853194,720.6193944808546,Yes
Male,0,No,No,45,DSL,Month-to-month,73.26753415499488,3273.3191738727664,No
Male,0,Yes,No,38,DSL,One year,53.05304259971335,1991.1281707361309,No
Male,1,No,Yes,32,DSL,One year,56.4747458400202,1826.3594821990673,No
Female,1,Yes,Yes,62,Fiber optic,Month-to-month,109.68539163439965,6835.650275476992,Yes
Female,0,No,No,67,DSL,Month-to-month,65.423061494983,4428.161346910883,No
Female,0,Yes,No,61,DSL,Two year,57.66903561729076,3542.738838478703,No
Female,0,Yes,Yes,13,DSL,Two year,49.99562035618232,668.3080693045704,Yes
Male,1,Yes,Yes,47,DSL,Month-to-month,70.56803875407057,3337.018478250112,Yes
Male,0,No,Yes,54,DSL,Month-to-month,47.217241379602285,2542.7780281439536,No
Female,0,Yes,Yes,71,No,One year,38.206990014660704,2692.664295320936,No
Female,0,No,No,52,Fiber optic,Month-to-month,77.51580345614985,4037.689451288127,No
Male,0,Yes,No,72,DSL,Month-to-month,72.19734767789186,5155.817482225225,No
Male,0,No,No,25,Fiber optic,Month-to-month,91.2124433364067,2272.6027151719863,Yes
Female,1,Yes,No,23,DSL,Month-to-month,47.44024931734048,1077.8577593086864,Yes
Female,0,Yes,Yes,30,DSL,One year,56.095157529470846,1697.4365173755377,No
Female,0,Yes,Yes,11,Fiber optic,Month-to-month,,897.3567690031767,Yes
Female,0,Yes,No,35,DSL,Month-to-month,45.43974603343389,1627.5528941883103,No
Male,0,Yes,Yes,27,Fiber optic,Two year,81.95776994652792,2233.416934652909,No
Male,0,Yes,No,67,Fiber optic,Two year,113.36992362691262,7579.806977826757,No
Male,0,No,No,47,Fiber optic,Two year,75.29711937399121,3555.77739380379,Yes
Female,0,No,Yes,50,No,Month-to-month,39.31348969419727,1922.4928660292578,No
Female,0,No,No,8,Fiber optic,Month-to-month,70.24992268438385,580.3092846139479,Yes
Male,0,Yes,Yes,55,Fiber optic,Month-to-month,102.91190771956215,5641.500751175655,No
Male,0,No,No,42,DSL,Month-to-month,74.26047939352344,3103.7456812448886,Yes
Male,1,Yes,Yes,67,DSL,Month-to-month,77.35830592507057,5216.580887931659,No
Male,1,No,No,20,Fiber optic,Two year,77.19927967283773,1553.7240313605766,Yes
Female,0,Yes,Yes,45,No,Two year,32.4552124113085,1455.6570312022045,No
Male,0,Yes,Yes,35,Fiber optic,Two year,75.36746080778236,2663.27089880937,Yes
Male,1,Yes,Yes,20,No,One year,,513.1373645826235,No
Male,0,No,No,24,DSL,One year,69.27705430027974,1637.6564418942974,No
Male,0,Yes,No,57,DSL,One year,53.83892904652268,3050.9752571890804,No
Male,1,No,Yes,55,DSL,Two year,52.53498913124271,2909.704247851017,No
Male,0,Yes,Yes,9,Fiber optic,One year,75.80273094012041,689.8894042137732,Yes
Male,0,No,Yes,16,Fiber optic,Month-to-month,73.3219047164044,1126.6223048430509,Yes
Female,1,No,No,55,DSL,Month-to-month,44.611119651270286,2498.178693813831,No
Female,0,Yes,No,72,No,One year,36.88686937363061,2643.810294217069,No
Female,0,Yes,Yes,58,Fiber optic,Month-to-month,70.55992626904626,4067.352540627986,No
Female,0,No,Yes,64,Fiber optic,Two year,104.64329347676446,6697.460888047938,No
Male,0,Yes,Yes,49,Fiber optic,One year,108.4312114944149,5335.6814047039725,No
Female,0,Yes,No,29,DSL,One year,62.71553216509716,,No
Female,0,No,Yes,7,Fiber optic,Month-to-month,106.53876805915743,747.2005952913621,Yes
Male,1,No,No,69,DSL,Month-to-month,66.09078676100401,4623.660005754799,No
Male,0,Yes,No,2,DSL,Month-to-month,58.222339563787706,187.0212298933135,Yes
Female,0,No,No,33,Fiber optic,One year,89.13552139381335,2952.6714373744026,No
Female,0,Yes,Yes,48,No,Month-to-month,38.53329971012934,1848.0463963765496,No
Male,0,Yes,No,37,Fiber optic,Two year,118.5968996285234,4379.664578432038,No
Female,0,No,No,30,Fiber optic,One year,102.56357018125149,3073.087280451827,No
Male,1,Yes,No,41,Fiber optic,One year,79.86494199492358,3311.8400646547566,No
Male,1,Yes,Yes,4,DSL,Two year,57.9159664975115,240.05890554805183,Yes
Male,0,No,Yes,39,,Two year,94.82687450413036,3720.0057069786612,No
Male,0,No,No,24,Fiber optic,Month-to-month,107.89850262303308,2606.911165187569,Yes
Female,0,No,No,50,DSL,Two year,66.71108525289277,3350.713905195488,No
Male,0,No,No,37,DSL,Month-to-month,60.59257717711581,2269.152005071727,No
Male,0,No,No,53,DSL,Month-to-month,67.21458231148628,3583.06194321917,Yes
Female,0,Yes,No,25,DSL,Month-to-month,40.96227386935096,1035.9737409293116,No
Male,1,Yes,Yes,31,DSL,One year,71.06541287537455,2249.149918670838,No
Female,0,No,No,38,DSL,Month-to-month,48.46528936027777,1808.6986065058163,No
Female,0,Yes,Yes,58,Fiber optic,One year,102.82045697805745,,No
Female,0,No,Yes,53,Fiber optic,One year,75.69866260685046,3998.8385116182103,Yes
Male,0,No,No,50,Fiber optic,One year,75.72304179623507,3809.1429358470905,Yes
Female,0,Yes,Yes,4,DSL,Month-to-month,41.42630575346808,124.84999510376741,Yes
Female,0,No,No,52,Fiber optic,Two year,115.5116405076756,6012.434863527061,Yes
Male,0,Yes,No,31,DSL,One year,64.18235030767248,2001.7122685525687,No
Female,0,Yes,Yes,14,Fiber optic,Month-to-month,88.09809681145741,1263.947317780336,No
Female,0,No,No,1,DSL,Two year,71.51110964077235,60.94155535763697,Yes
Female,0,Yes,No,43,Fiber optic,Month-to-month,101.30411003123328,4425.832516337559,Yes
Female,0,Yes,No,59,DSL,Month-to-month,64.80322071651761,3808.730668176085,No
Female,0,Yes,No,61,Fiber optic,One year,94.35213971815034,5727.0251657035205,No
Male,0,No,No,41,No,Month-to-month,15.198169466705217,638.26975056125,No
Female,0,No,No,18,Fiber optic,Month-to-month,82.923125321247,1489.4274526631175,Yes
Female,0,No,No,60,DSL,Two year,44.36306778400332,2707.8179151916993,No
Male,0,No,No,69,DSL,Month-to-month,66.49639409411104,,Yes
Male,0,Yes,Yes,59,No,Month-to-month,21.215520544674945,1252.60787960876,No
Male,0,No,No,42,Fiber optic,One year,92.50833320256035,3905.8028922596773,No
Female,0,No,No,36,No,One year,23.835757457247073,841.4220266303439,No
Male,0,Yes,No,40,DSL,One year,45.72794951701456,1794.3082151776448,No
Female,0,Yes,Yes,30,No,Two year,38.95925582206798,1204.9815989991757,No
Female,1,No,No,11,No,Month-to-month,38.3354827906804,400.70474588820855,No
Male,0,No,No,25,Fiber optic,One year,74.23040930183203,1881.8561747853933,Yes
Male,1,No,Yes,45,DSL,One year,73.09461414111985,3266.1543557035293,No
Female,0,No,No,51,Fiber optic,Month-to-month,94.41868413581867,4807.380497601954,No
Male,0,Yes,No,43,No,Two year,34.34339711452128,1495.6964304097446,Yes
Female,1,No,Yes,66,No,Two year,18.778928272844173,,No
Male,0,Yes,No,47,DSL,Month-to-month,45.290965511101746,2105.3887911997017,No
Male,0,Yes,No,24,DSL,One year,75.63030003580816,1828.3918294136822,Yes
Male,0,No,No,37,Fiber optic,One year,114.89097459205304,4196.658264754163,No
Female,0,Yes,Yes,56,Fiber optic,Month-to-month,93.29560813768043,5194.546255690384,No
Male,0,No,No,46,,Two year,113.5078898807449,5265.002040583514,No
Female,0,Yes,Yes,28,Fiber optic,One year,103.37294757518151,2890.2000930001764,No
Female,1,Yes,No,52,No,One year,19.6252435652748,1038.460906096378,No
Female,0,Yes,No,15,DSL,Month-to-month,53.15817058728595,814.5961247367759,No
Female,1,Yes,Yes,45,DSL,Month-to-month,45.442426020346794,2036.3068527146727,No
Male,1,Yes,No,58,DSL,Month-to-month,70.95794675723732,4118.4936452927905,No
Female,0,Yes,Yes,67,No,One year,39.631268117393745,2625.977674111391,No
Female,0,No,No,72,Fiber optic,One year,97.31891632830059,7010.209116254251,No
Male,1,Yes,Yes,41,DSL,Month-to-month,66.23457656459571,2703.355492163774,No
Female,1,Yes,No,65,DSL,Month-to-month,69.84370272534547,4592.134513057272,No
Male,0,No,No,40,DSL,Month-to-month,48.970364097219615,1941.2845113870426,No
Female,0,No,No,5,Fiber optic,One year,86.80006238167171,446.8338122566369,No
Male,0,Yes,Yes,28,Fiber optic,One year,90.61606056621173,2530.411136451739,No
Female,0,No,Yes,38,Fiber optic,Month-to-month,99.72941560727361,3810.05341138441,No
Male,0,No,No,18,DSL,Month-to-month,74.01970312595103,1298.4405522214252,No
Female,0,Yes,No,37,No,Month-to-month,21.355088614747654,786.837792732345,No
Female,0,Yes,Yes,27,DSL,Month-to-month,58.835552029111554,1603.3699550727044,No
Male,0,No,No,25,Fiber optic,One year,,2695.2994658572875,Yes
Male,0,No,Yes,69,DSL,Month-to-month,43.49539998018497,3013.5764545597613,No
Male,0,No,No,27,DSL,Month-to-month,60.51573833304714,1613.1949450361894,No
Male,0,,Yes,54,DSL,One year,45.775188134629005,2463.1965395872803,No
Female,0,Yes,Yes,7,Fiber optic,Two year,96.95744483636747,678.230659305717,Yes
Female,0,No,No,27,Fiber optic,Two year,108.39113806577184,2946.0578409716686,No
Male,0,Yes,Yes,59,DSL,Two year,49.47789644179759,2954.117802174946,No
Female,0,Yes,No,72,DSL,One year,73.9791378193882,5280.039406812092,No
Male,1,No,No,31,No,One year,23.37010275204375,716.4846161786126,No
Male,0,Yes,No,68,DSL,One year,47.63139454231081,3222.461605718977,No
Female,0,,No,4,DSL,Two year,58.61293580283409,215.11845465264196,No
Female,0,No,No,18,Fiber optic,Two year,113.80375410526025,2055.1336192193535,Yes
Female,1,Yes,No,63,Fiber optic,Month-to-month,73.44665305870515,4627.953313967219,No
Female,0,No,Yes,52,DSL,Month-to-month,53.102858648665816,2733.300040192227,No
Female,0,Yes,No,63,No,Month-to-month,31.32907922422783,1944.4582475973677,No
Female,0,No,Yes,45,DSL,One year,54.30323474782342,2455.192119238128,No
Female,0,Yes,No,12,DSL,One year,42.832959789304624,486.7066745225578,Yes
Male,0,Yes,No,8,DSL,Two year,53.27995875121895,408.87023562833025,Yes
Male,0,No,No,22,Fiber optic,Month-to-month,111.04796930682652,2466.140669482196,No
Male,0,Yes,No,41,DSL,Month-to-month,78.72150090020104,3231.89084254901,No
Male,0,No,No,41,Fiber optic,Two year,71.98895986988592,2990.2380756511566,No
Male,0,Yes,Yes,57,DSL,Month-to-month,62.77135270540278,3575.2925541114273,No
Female,0,Yes,No,32,DSL,Month-to-month,44.212137321073925,1470.6112567090524,No
Male,0,Yes,Yes,55,No,One year,32.009913228900146,1755.9522818737505,No
Male,0,Yes,No,6,Fiber optic,Month-to-month,70.39461130040254,452.312724143408,Yes
Male,0,Yes,Yes,39,DSL,Month-to-month,40.58966502829493,1561.999140123372,No
Male,0,No,Yes,9,Fiber optic,Month-to-month,108.8439913215287,963.341778420558,Yes
Male,0,No,Yes,32,Fiber optic,Month-to-month,73.7217661348649,2401.3902719525463,Yes
Male,0,No,Yes,36,DSL,One year,52.20726697148257,1862.079177534588,No
Male,1,No,No,16,Fiber optic,Month-to-month,117.90202120519155,1880.9983760263028,Yes
Female,0,Yes,Yes,12,DSL,Month-to-month,79.40988469789886,936.3823299806138,Yes
Female,0,No,No,41,Fiber optic,Month-to-month,78.07014309430335,3228.9853852959227,No
Male,0,Yes,Yes,67,Fiber optic,One year,98.0450960717925,6538.789447677378,No
Female,0,No,Yes,58,DSL,Month-to-month,62.365953139611996,3649.912745748834,No
Female,0,Yes,Yes,9,DSL,Month-to-month,58.09522762130453,528.9750651510136,No
Female,0,No,No,17,DSL,Month-to-month,76.98800633055983,1313.4575336818489,No
Female,0,No,No,5,No,Month-to-month,,167.81576275852296,Yes
Male,0,No,No,26,Fiber optic,Month-to-month,108.22634678409719,,Yes
Female,0,No,No,1,DSL,Month-to-month,50.78277727077372,45.30191591068486,Yes
Female,0,No,No,1,,Two year,91.71598861008194,73.94123457534006,No
Female,0,No,No,35,DSL,Two year,59.49694793901813,2095.4040735663743,No
Male,0,Yes,Yes,9,Fiber optic,One year,84.94560206022082,762.3748691485591,No
Male,0,Yes,No,38,Fiber optic,Month-to-month,74.7408887581029,2889.174040108707,No
Male,0,Yes,Yes,4,No,One year,18.1589806243054,95.43167175303853,Yes
Male,1,Yes,No,52,DSL,Month-to-month,47.22684512723687,2464.467111695889,No
Male,1,Yes,Yes,19,Fiber optic,One year,80.18266671824742,1559.3242035071833,Yes
Male,0,Yes,Yes,5,Fiber optic,Month-to-month,82.1130904605272,374.293933362584,Yes
Male,0,Yes,No,48,Fiber optic,Two year,82.77300144817472,3987.130674418182,No
Female,0,No,No,63,Fiber optic,Two year,92.7858172743768,5848.058188330554,No
Female,0,No,Yes,38,Fiber optic,Month-to-month,95.47865954130206,3623.104546331198,Yes
Female,0,Yes,No,52,DSL,Month-to-month,52.35516832505424,2715.4447951988254,No
Male,0,Yes,No,46,Fiber optic,One year,115.3648209960364,5334.613034776969,Yes
Male,0,Yes,No,9,No,Month-to-month,28.828493083473866,212.9170496164959,Yes
Male,1,Yes,No,50,No,Two year,34.68692320083517,1746.158688441353,No
Male,0,No,No,66,Fiber optic,Month-to-month,116.21189162104217,7634.223912020788,Yes
Male,0,Yes,No,38,DSL,Month-to-month,46.525404583032206,1761.8503095888436,No
Female,0,No,No,27,Fiber optic,One year,91.39372418578172,2466.372854930362,No
Female,0,No,Yes,20,,Month-to-month,57.32841606858435,1186.9801122563842,No
Male,0,No,Yes,62,DSL,Month-to-month,54.178890017534165,3345.752254749488,No
Male,0,Yes,Yes,16,Fiber optic,One year,70.445293327582,1128.4835214764034,No
Male,0,No,No,13,DSL,One year,72.6388843111238,913.5854534932706,No
Male,0,Yes,Yes,20,No,One year,17.78898303884757,368.42522094362795,No
Female,0,Yes,No,24,Fiber optic,One year,119.77402989608794,2841.301013303288,Yes
Male,0,,Yes,50,Fiber optic,Month-to-month,108.64792459555909,5387.94235517691,No
Male,0,Yes,No,7,Fiber optic,Month-to-month,99.00050088032572,655.2803709972081,Yes
Male,0,Yes,Yes,29,Fiber optic,Month-to-month,77.73032088707987,2247.0838348800416,Yes
Male,0,Yes,No,5,Fiber optic,Two year,95.76964856966235,473.00226246324803,No
Female,0,No,Yes,35,DSL,Month-to-month,50.44434963431236,1793.920106659934,No
Male,0,No,No,65,,Month-to-month,82.61612622715347,5408.102188698824,No
Male,0,Yes,No,70,DSL,Two year,73.18116997529941,5160.1336691836,No
Female,0,,No,7,DSL,Two year,55.22577695837739,415.3486496498265,No
Female,1,No,No,44,Fiber optic,Two year,92.5361901695402,4123.478088773223,No
Female,0,Yes,No,72,DSL,Month-to-month,73.71858951120473,5319.122476633504,No
Male,0,No,No,13,No,One year,17.194765642971063,235.28042585402062,Yes
Male,0,No,No,38,Fiber optic,Month-to-month,99.73089265455248,3835.449645768135,Yes
Female,1,Yes,No,13,No,Two year,29.455392034325946,355.0614891488736,No
Female,0,Yes,Yes,54,,Month-to-month,57.008582770667005,3101.9592092356943,No
Female,0,Yes,Yes,44,No,Month-to-month,35.744366035602326,1571.5730097087253,Yes
Female,0,Yes,Yes,13,DSL,Month-to-month,77.7156024534277,1043.6325690318195,No
Female,0,Yes,Yes,25,DSL,Month-to-month,58.61343447654443,1494.8805749949975,No
Female,0,No,No,24,DSL,One year,58.24588203993599,1393.7926808217844,No
Male,0,Yes,No,29,Fiber optic,Two year,95.10318648353723,2727.8729434575284,No
